average_speed,borough,day_type,month,period,route_id,total_mileage,total_operating_time,trip_type
6.31,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B12,4956933.6,784955.0,LCL/LTD
8.21,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B13,58011685.2,7061924.0,LCL/LTD
7.39,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B13,27910526.4,3775410.0,LCL/LTD
8.63,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B13,13157172,1523710.0,LCL/LTD
8.28,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B13,4913838.0,593547.0,LCL/LTD
7.0,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B14,31540917.6,4505268.0,LCL/LTD
5.92,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B14,14024534.4,2369245.0,LCL/LTD
7.47,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B14,8461353.6,1132645.0,LCL/LTD
7.1,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B14,3275474.4,461524.0,LCL/LTD
8.83,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B15,141251083.2,15997243,LCL/LTD
6.93,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B15,40136209.2,5794009.0,LCL/LTD
9.38,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B15,46401631.2,4948725.0,LCL/LTD
8.54,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B15,13385365.2,1567350.0,LCL/LTD
7.26,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B16,47749780.8,6577920.0,LCL/LTD
6.46,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B16,21142828.8,3271276.0,LCL/LTD
8.75,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B16,12699025.2,1450678.0,LCL/LTD
8.35,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B16,5119862.4,613314.0,LCL/LTD
7.45,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B17,52581502.8,7060049.0,LCL/LTD
6.1,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B17,23283781.2,3819509.0,LCL/LTD
8.28,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B17,17542537.2,2118164.0,LCL/LTD
8.0,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B17,6233760.0,779566.0,LCL/LTD
5.73,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B17SHTL,14547.6,2541.0,LCL/LTD
8.82,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B2,13585680,1539634.0,LCL/LTD
7.51,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B2,6935893.2,923587.0,LCL/LTD
10.35,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B2,4560915.6,440803.0,LCL/LTD
10.18,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B2,1863799.2,183134.0,LCL/LTD
6.82,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B20,45544478.4,6682040.0,LCL/LTD
6.05,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B20,19863162,3284456.0,LCL/LTD
7.67,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B20,11012436,1435628.0,LCL/LTD
7.58,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B20,4300336.8,567146.0,LCL/LTD
8.7,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B24,26764286.4,3075174.0,LCL/LTD
7.18,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B24,11952068.4,1665563.0,LCL/LTD
9.86,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B24,8265974.4,838392.0,LCL/LTD
9.27,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B24,3397597.2,366602.0,LCL/LTD
6.09,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B25,49911379.2,8189732.0,LCL/LTD
5.35,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B25,19645135.2,3673962.0,LCL/LTD
6.73,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B25,13026560.4,1936420.0,LCL/LTD
6.5,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B25,4551411.6,700578.0,LCL/LTD
6.6,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B26,56553872.4,8566978.0,LCL/LTD
5.82,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B26,27473857.2,4722071.0,LCL/LTD
7.1,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B26,16043148,2258068.0,LCL/LTD
6.95,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B26,6570914.4,945153.0,LCL/LTD
6.11,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B26SHTL,42724.8,6992.0,LCL/LTD
6.99,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B3,51501373.2,7366439.0,LCL/LTD
6.07,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B3,22896691.2,3770422.0,LCL/LTD
7.28,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B3,13690933.2,1880809.0,LCL/LTD
7.06,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B3,5901451.2,836419.0,LCL/LTD
8.98,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B31,14613469.2,1627152.0,LCL/LTD
7.53,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B31,8189280.0,1087180.0,LCL/LTD
10.55,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B31,5071770.0,480814.0,LCL/LTD
9.97,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B31,1777446.0,178207.0,LCL/LTD
8.49,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B32,8861623.2,1043394.0,LCL/LTD
7.61,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B32,4522658.4,594534.0,LCL/LTD
9.25,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B32,3203172.0,346179.0,LCL/LTD
9.58,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B32,1722672.0,179896.0,LCL/LTD
5.84,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B35,83551755.6,14315294,LCL/LTD
5.06,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B35,35108730,6944924.0,LCL/LTD
6.1,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B35,24436756.8,4005869.0,LCL/LTD
5.67,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B35,8999532.0,1586790.0,LCL/LTD
5.21,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B35SHTL,13701.6,2631.0,LCL/LTD
6.95,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B36,38737558.8,5572783.0,LCL/LTD
6.18,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B36,22247971.2,3597498.0,LCL/LTD
7.71,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B36,9671032.8,1253800.0,LCL/LTD
7.3,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B36,3572823.6,489348.0,LCL/LTD
8.4,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B37,28838332.8,3433470.0,LCL/LTD
7.09,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B37,11714724,1652526.0,LCL/LTD
9.56,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B37,7899609.6,826714.0,LCL/LTD
9.08,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B37,2722996.8,299824.0,LCL/LTD
6.28,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B38,94649778,15082816,LCL/LTD
5.62,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B38,52077420,9260099.0,LCL/LTD
6.77,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B38,22754689.2,3358871.0,LCL/LTD
6.62,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B38,9584805.6,1447281.0,LCL/LTD
5.81,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B38SHTL,37807.2,6509.0,LCL/LTD
7.45,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B4,43449498,5831926.0,LCL/LTD
6.47,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B4,20155262.4,3113163.0,LCL/LTD
8.86,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B4,12520807.2,1413506.0,LCL/LTD
8.52,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B4,4730950.8,555430.0,LCL/LTD
6.61,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B41,139338378,21092617,LCL/LTD
6.0,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B41,61524234,10260630,LCL/LTD
7.0,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B41,37549890,5362032.0,LCL/LTD
6.91,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B41,14296104,2068754.0,LCL/LTD
6.44,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B43,54910036.8,8528005.0,LCL/LTD
5.37,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B43,24210777.6,4511460.0,LCL/LTD
7.02,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B43,13378298.4,1905156.0,LCL/LTD
6.69,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B43,5184892.8,775483.0,LCL/LTD
7.06,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B44,69310418.4,9821009.0,LCL/LTD
5.86,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B44,23663401.2,4034927.0,LCL/LTD
7.76,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B44,23616158.4,3045095.0,LCL/LTD
7.36,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B44,8217356.4,1116438.0,LCL/LTD
8.79,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B44+,88511914.8,10064066,SBS
8.27,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B44+,47800461.6,5780080.0,SBS
9.47,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B44+,19507647.6,2060645.0,SBS
9.71,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B44+,8549096.4,880436.0,SBS
5.82,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B45,25374074.4,4360594.0,LCL/LTD
5.0,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B45,11756498.4,2353630.0,LCL/LTD
6.5,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B45,6680988.0,1027317.0,LCL/LTD
6.35,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B45,2513109.6,395948.0,LCL/LTD
6.9,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B46,95561672.4,13851614,LCL/LTD
6.06,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B46,33348841.2,5507090.0,LCL/LTD
7.42,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B46,32108266.8,4324991.0,LCL/LTD
7.45,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B46,13366879.2,1793178.0,LCL/LTD
8.55,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B46+,105461974.8,12339176,SBS
7.77,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B46+,72306842.4,9300006.0,SBS
8.94,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B46+,28405634.4,3175787.0,SBS
8.96,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B46+,12265790.4,1369334.0,SBS
6.93,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B47,62976967.2,9086478.0,LCL/LTD
5.98,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B47,26103747.6,4362387.0,LCL/LTD
7.58,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B47,17712266.4,2336503.0,LCL/LTD
7.22,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B47,6456182.4,894323.0,LCL/LTD
6.91,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B48,31520916,4559191.0,LCL/LTD
5.41,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B48,13068057.6,2416587.0,LCL/LTD
7.74,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B48,9029808.0,1165930.0,LCL/LTD
6.96,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B48,3359937.6,482649.0,LCL/LTD
7.42,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B49,72972889.2,9830504.0,LCL/LTD
6.34,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B49,28237744.8,4450845.0,LCL/LTD
8.1,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B49,14621583.6,1805713.0,LCL/LTD
7.86,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B49,6107241.6,776526.0,LCL/LTD
6.42,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B52,58417441.2,9103476.0,LCL/LTD
5.62,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B52,26679970.8,4745235.0,LCL/LTD
6.83,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B52,15475320,2265034.0,LCL/LTD
6.67,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B52,5512687.2,826797.0,LCL/LTD
5.59,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B52SHTL,34765.2,6223.0,LCL/LTD
6.19,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B54,42048856.8,6788675.0,LCL/LTD
5.2,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B54,20492193.6,3938979.0,LCL/LTD
7.15,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B54,9929656.8,1388621.0,LCL/LTD
6.74,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B54,3372289.2,500416.0,LCL/LTD
6.66,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B57,39787092,5978414.0,LCL/LTD
5.68,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B57,16195161.6,2849274.0,LCL/LTD
8.15,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B57,12608704.8,1547031.0,LCL/LTD
7.95,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B57,5631804.0,708554.0,LCL/LTD
7.78,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B6,195186621.6,25076452,LCL/LTD
6.68,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B6,83199718.8,12449766,LCL/LTD
8.13,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B6,43583608.8,5363780.0,LCL/LTD
7.79,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B6,17808897.6,2287088.0,LCL/LTD
6.59,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B60,54527158.8,8275297.0,LCL/LTD
5.7,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B60,23876733.6,4185512.0,LCL/LTD
7.43,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B60,15648667.2,2105678.0,LCL/LTD
7.04,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B60,5615013.6,797798.0,LCL/LTD
7.82,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B61,48855139.2,6244750.0,LCL/LTD
6.9,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B61,24650398.8,3570451.0,LCL/LTD
8.5,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B61,15337620,1804564.0,LCL/LTD
8.03,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B61,5323276.8,663053.0,LCL/LTD
7.41,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B62,49671226.8,6698911.0,LCL/LTD
6.29,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B62,20405268,3244590.0,LCL/LTD
7.86,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B62,16958268,2156252.0,LCL/LTD
7.5,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B62,6238188.0,832035.0,LCL/LTD
5.81,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B63,29614176,5094517.0,LCL/LTD
5.14,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B63,11260731.6,2191317.0,LCL/LTD
6.34,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B63,9479527.2,1494919.0,LCL/LTD
5.96,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B63,2875201.2,482676.0,LCL/LTD
7.89,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B64,33549620.4,4254166.0,LCL/LTD
7.04,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B64,15237172.8,2164438.0,LCL/LTD
8.66,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B64,12461184,1439587.0,LCL/LTD
8.59,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B64,5317934.4,619165.0,LCL/LTD
6.59,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B65,28309370.4,4293821.0,LCL/LTD
5.73,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B65,12866990.4,2245523.0,LCL/LTD
7.61,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B65,11250543.6,1477718.0,LCL/LTD
7.84,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B65,4321458.0,551210.0,LCL/LTD
6.58,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B67,29577664.8,4497150.0,LCL/LTD
5.61,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B67,12231957.6,2180096.0,LCL/LTD
7.35,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B67,5011729.2,682205.0,LCL/LTD
7.09,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B67,1982937.6,279539.0,LCL/LTD
7.4,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B68,79529839.2,10744467,LCL/LTD
7.03,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B68,33554484,4772274.0,LCL/LTD
8.27,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B68,25047979.2,3028469.0,LCL/LTD
7.72,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B68,10013763.6,1297125.0,LCL/LTD
6.45,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B69,21253147.2,3293806.0,LCL/LTD
5.51,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B69,11390832,2067556.0,LCL/LTD
7.68,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B69,4861299.6,633289.0,LCL/LTD
7.53,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B69,2503742.4,332564.0,LCL/LTD
7.24,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B7,27932385.6,3858864.0,LCL/LTD
6.27,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B7,16448382,2623316.0,LCL/LTD
8.15,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B7,7133893.2,875649.0,LCL/LTD
7.74,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B7,3259231.2,421320.0,LCL/LTD
7.09,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B70,30106850.4,4244893.0,LCL/LTD
6.46,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B70,16497662.4,2552391.0,LCL/LTD
7.42,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B70,8251275.6,1112502.0,LCL/LTD
7.47,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B70,2839950.0,380219.0,LCL/LTD
7.99,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B74,6418310.4,803649.0,LCL/LTD
7.4,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B74,3861658.8,521824.0,LCL/LTD
8.13,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B74,2166296.4,266437.0,LCL/LTD
8.29,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B74,920937.6,111043.0,LCL/LTD
6.79,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B8,95014594.8,13997973,LCL/LTD
5.9,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B8,36342306,6158119.0,LCL/LTD
7.65,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B8,23945688,3129936.0,LCL/LTD
7.24,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B8,10175115.6,1405134.0,LCL/LTD
7.33,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B82,90004158,12287022,LCL/LTD
6.58,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B82,33856311.6,5144823.0,LCL/LTD
7.6,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B82,28360558.8,3730671.0,LCL/LTD
7.31,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B82,11955870,1634828.0,LCL/LTD
8.47,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B82+,83104520.4,9809771.0,SBS
7.89,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B82+,38171311.2,4840585.0,SBS
7.81,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B83,41931565.2,5371431.0,LCL/LTD
6.75,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B83,19001707.2,2816395.0,LCL/LTD
8.62,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B83,10366808.4,1202468.0,LCL/LTD
8.47,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B83,4028220.0,475332.0,LCL/LTD
10.2,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B84,4264779.6,418171.0,LCL/LTD
9.11,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B84,2011474.8,220860.0,LCL/LTD
10.06,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B84,1094378.4,108768.0,LCL/LTD
9.05,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B84,384314.4,42477.0,LCL/LTD
6.75,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,B9,74023815.6,10961250,LCL/LTD
5.98,Brooklyn,1,2018-10-01T00:00:00.000,Peak,B9,36409194,6087492.0,LCL/LTD
7.51,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,B9,19093093.2,2542291.0,LCL/LTD
7.67,Brooklyn,2,2018-10-01T00:00:00.000,Peak,B9,7234660.8,943800.0,LCL/LTD
12.21,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,BM1,19208865.6,1572671.0,EXP
10.75,Brooklyn,1,2018-10-01T00:00:00.000,Peak,BM1,18204112.8,1692938.0,EXP
12.13,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,BM1,2154456.0,177663.0,EXP
12.06,Brooklyn,2,2018-10-01T00:00:00.000,Peak,BM1,486676.8,40367.0,EXP
11.8,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,BM2,16050607.2,1360617.0,EXP
10.58,Brooklyn,1,2018-10-01T00:00:00.000,Peak,BM2,10215709.2,965622.0,EXP
11.71,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,BM2,1777932.0,151784.0,EXP
12.77,Brooklyn,2,2018-10-01T00:00:00.000,Peak,BM2,547056.0,42846.0,EXP
12.2,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,BM3,10689145.2,875922.0,EXP
11.07,Brooklyn,1,2018-10-01T00:00:00.000,Peak,BM3,7915089.6,715057.0,EXP
12.04,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,BM3,1971806.4,163764.0,EXP
12.08,Brooklyn,2,2018-10-01T00:00:00.000,Peak,BM3,356436.0,29496.0,EXP
11.44,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,BM4,7792243.2,680876.0,EXP
10.24,Brooklyn,1,2018-10-01T00:00:00.000,Peak,BM4,10131688.8,989595.0,EXP
11.86,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,BM4,1322697.6,111487.0,EXP
13.1,Brooklyn,2,2018-10-01T00:00:00.000,Peak,BM4,327560.4,25014.0,EXP
12.92,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,BM5,16483701.6,1275405.0,EXP
10.45,Brooklyn,1,2018-10-01T00:00:00.000,Peak,BM5,8891697.6,851074.0,EXP
14.07,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,BM5,1383829.2,98349.0,EXP
12.38,Brooklyn,2,2018-10-01T00:00:00.000,Peak,BM5,479203.2,38701.0,EXP
11.32,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,X27,31555778.4,2788534.0,EXP
11.42,Brooklyn,1,2018-10-01T00:00:00.000,Peak,X27,16360938,1432130.0,EXP
11.97,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,X27,9484322.4,792514.0,EXP
12.03,Brooklyn,2,2018-10-01T00:00:00.000,Peak,X27,4416444.0,367024.0,EXP
11.59,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,X28,25005319.2,2156841.0,EXP
10.98,Brooklyn,1,2018-10-01T00:00:00.000,Peak,X28,15858910.8,1444205.0,EXP
12.4,Brooklyn,2,2018-10-01T00:00:00.000,Off-Peak,X28,8057498.4,649680.0,EXP
12.43,Brooklyn,2,2018-10-01T00:00:00.000,Peak,X28,4554298.8,366428.0,EXP
14.56,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,X37,6390291.6,438888.0,EXP
13.02,Brooklyn,1,2018-10-01T00:00:00.000,Peak,X37,26185942.8,2011551.0,EXP
14.61,Brooklyn,1,2018-10-01T00:00:00.000,Off-Peak,X38,7832142.0,536257.0,EXP
12.02,Brooklyn,1,2018-10-01T00:00:00.000,Peak,X38,15271174.8,1270566.0,EXP
5.86,Manhattan,1,2018-10-01T00:00:00.000,Off-Peak,M1,57865248,9881024.0,LCL/LTD
5.64,Manhattan,1,2018-10-01T00:00:00.000,Peak,M1,31711150.8,5618084.0,LCL/LTD
8.09,Manhattan,2,2018-10-01T00:00:00.000,Off-Peak,M1,11079972,1370318.0,LCL/LTD
7.86,Manhattan,2,2018-10-01T00:00:00.000,Peak,M1,4695652.8,597203.0,LCL/LTD
6.01,Manhattan,1,2018-10-01T00:00:00.000,Off-Peak,M10,37468152,6233039.0,LCL/LTD
5.27,Manhattan,1,2018-10-01T00:00:00.000,Peak,M10,16184797.2,3070503.0,LCL/LTD
6.49,Manhattan,2,2018-10-01T00:00:00.000,Off-Peak,M10,12375417.6,1906032.0,LCL/LTD
6.56,Manhattan,2,2018-10-01T00:00:00.000,Peak,M10,4906033.2,748263.0,LCL/LTD
5.14,Manhattan,1,2018-10-01T00:00:00.000,Off-Peak,M100,27714502.8,5388557.0,LCL/LTD
5.04,Manhattan,1,2018-10-01T00:00:00.000,Peak,M100,12991136.4,2577291.0,LCL/LTD
5.72,Manhattan,2,2018-10-01T00:00:00.000,Off-Peak,M100,7250925.6,1266930.0,LCL/LTD
5.72,Manhattan,2,2018-10-01T00:00:00.000,Peak,M100,2667085.2,466470.0,LCL/LTD
5.99,Manhattan,1,2018-10-01T00:00:00.000,Off-Peak,M101,96348060,16094852,LCL/LTD
5.49,Manhattan,1,2018-10-01T00:00:00.000,Peak,M101,35410842,6450332.0,LCL/LTD
6.79,Manhattan,2,2018-10-01T00:00:00.000,Off-Peak,M101,22875584.4,3370042.0,LCL/LTD
6.66,Manhattan,2,2018-10-01T00:00:00.000,Peak,M101,7961061.6,1195057.0,LCL/LTD
